Area_Code,State,Market,Market_Size,Profit,Margin,Sales,COGS,Total_Expenses,Marketing,Inventory,Budget_Profit,Budget_COGS,Budget_Margin,Budget_Sales,ProductId,Date,Product_Type,Product,Type
608,Wisconsin,Central,Small Market,25.0,132.0,242.0,95.0,115.0,86.0,554.0,30.0,100.0,130.0,230.0,2,04/01/11 00:00:00,Coffee,Columbian,Regular
608,Wisconsin,Central,Small Market,44.0,173.0,294.0,124.0,131.0,112.0,717.0,60.0,130.0,180.0,310.0,2,07/01/11 00:00:00,Coffee,Columbian,Regular
608,Wisconsin,Central,Small Market,24.0,130.0,239.0,94.0,114.0,85.0,694.0,30.0,90.0,130.0,220.0,2,11/01/11 00:00:00,Coffee,Columbian,Regular
608,Wisconsin,Central,Small Market,47.0,92.0,170.0,78.0,45.0,24.0,995.0,70.0,90.0,110.0,200.0,5,05/01/10 00:00:00,Espresso,Caffe Mocha,Regular
608,Wisconsin,Central,Small Market,56.0,103.0,189.0,86.0,47.0,26.0,1081.0,90.0,90.0,130.0,220.0,5,07/01/10 00:00:00,Espresso,Caffe Mocha,Regular
608,Wisconsin,Central,Small Market,48.0,94.0,174.0,80.0,46.0,24.0,1055.0,120.0,110.0,140.0,250.0,5,10/01/10 00:00:00,Espresso,Caffe Mocha,Regular
608,Wisconsin,Central,Small Market,58.0,82.0,161.0,69.0,43.0,21.0,965.0,50.0,80.0,90.0,170.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular
608,Wisconsin,Central,Small Market,65.0,92.0,168.0,78.0,42.0,24.0,995.0,70.0,90.0,110.0,200.0,5,05/01/11 00:00:00,Espresso,Caffe Mocha,Regular
608,Wisconsin,Central,Small Market,21.0,43.0,76.0,33.0,22.0,10.0,577.0,30.0,30.0,50.0,80.0,6,09/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
608,Wisconsin,Central,Small Market,19.0,32.0,60.0,24.0,19.0,7.0,567.0,30.0,30.0,40.0,70.0,6,12/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
608,Wisconsin,Central,Small Market,62.0,82.0,129.0,48.0,34.0,14.0,351.0,50.0,40.0,70.0,110.0,8,05/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
608,Wisconsin,Central,Small Market,47.0,72.0,121.0,49.0,25.0,13.0,779.0,50.0,40.0,60.0,100.0,9,04/01/10 00:00:00,Herbal Tea,Lemon,Decaf
608,Wisconsin,Central,Small Market,50.0,75.0,126.0,51.0,25.0,14.0,857.0,60.0,40.0,70.0,110.0,9,09/01/10 00:00:00,Herbal Tea,Lemon,Decaf
608,Wisconsin,Central,Small Market,44.0,48.0,91.0,33.0,21.0,9.0,777.0,50.0,20.0,50.0,70.0,9,01/01/11 00:00:00,Herbal Tea,Lemon,Decaf
608,Wisconsin,Central,Small Market,47.0,89.0,150.0,61.0,42.0,19.0,390.0,50.0,50.0,80.0,130.0,11,01/01/10 00:00:00,Tea,Darjeeling,Regular
608,Wisconsin,Central,Small Market,73.0,89.0,168.0,61.0,44.0,19.0,390.0,50.0,50.0,80.0,130.0,11,01/01/11 00:00:00,Tea,Darjeeling,Regular
608,Wisconsin,Central,Small Market,56.0,77.0,137.0,52.0,39.0,16.0,376.0,40.0,40.0,70.0,110.0,11,03/01/11 00:00:00,Tea,Darjeeling,Regular
608,Wisconsin,Central,Small Market,46.0,67.0,120.0,46.0,36.0,14.0,454.0,30.0,30.0,60.0,90.0,11,09/01/11 00:00:00,Tea,Darjeeling,Regular
608,Wisconsin,Central,Small Market,-6.0,66.0,113.0,47.0,72.0,42.0,622.0,0.0,40.0,50.0,90.0,12,07/01/10 00:00:00,Tea,Earl Grey,Regular
608,Wisconsin,Central,Small Market,1.0,87.0,160.0,63.0,86.0,57.0,521.0,10.0,50.0,80.0,130.0,12,04/01/11 00:00:00,Tea,Earl Grey,Regular
608,Wisconsin,Central,Small Market,3.0,90.0,153.0,64.0,82.0,58.0,551.0,10.0,50.0,80.0,130.0,12,05/01/11 00:00:00,Tea,Earl Grey,Regular
614,Ohio,Central,Major Market,20.0,63.0,110.0,47.0,43.0,15.0,420.0,40.0,40.0,70.0,110.0,1,07/01/10 00:00:00,Coffee,Amaretto,Regular
614,Ohio,Central,Major Market,28.0,72.0,125.0,53.0,44.0,17.0,410.0,50.0,50.0,80.0,130.0,1,09/01/10 00:00:00,Coffee,Amaretto,Regular
614,Ohio,Central,Major Market,47.0,77.0,143.0,57.0,45.0,18.0,323.0,50.0,60.0,80.0,140.0,1,03/01/11 00:00:00,Coffee,Amaretto,Regular
614,Ohio,Central,Major Market,39.0,71.0,131.0,52.0,45.0,17.0,405.0,60.0,40.0,70.0,110.0,1,10/01/11 00:00:00,Coffee,Amaretto,Regular
614,Ohio,Central,Major Market,42.0,83.0,140.0,57.0,41.0,18.0,364.0,50.0,60.0,80.0,140.0,2,01/01/10 00:00:00,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,19.0,55.0,93.0,38.0,36.0,12.0,414.0,20.0,40.0,50.0,90.0,2,06/01/10 00:00:00,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,32.0,68.0,114.0,46.0,36.0,14.0,424.0,40.0,40.0,70.0,110.0,2,11/01/10 00:00:00,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,24.0,60.0,101.0,41.0,36.0,13.0,435.0,20.0,40.0,50.0,90.0,2,12/01/10 00:00:00,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,65.0,83.0,157.0,57.0,43.0,18.0,364.0,50.0,60.0,80.0,140.0,2,01/01/11 00:00:00,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,43.0,64.0,114.0,43.0,35.0,13.0,424.0,40.0,40.0,70.0,110.0,2,09/01/11 00:00:00,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,0.0,87.0,150.0,63.0,87.0,57.0,435.0,20.0,60.0,90.0,150.0,3,01/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
614,Ohio,Central,Major Market,-3.0,75.0,129.0,54.0,78.0,49.0,427.0,20.0,50.0,80.0,130.0,3,02/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
614,Ohio,Central,Major Market,-11.0,52.0,89.0,37.0,63.0,33.0,513.0,10.0,30.0,60.0,90.0,3,08/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
614,Ohio,Central,Major Market,-4.0,74.0,134.0,52.0,77.0,47.0,509.0,20.0,50.0,80.0,130.0,3,09/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
614,Ohio,Central,Major Market,-4.0,73.0,133.0,52.0,76.0,47.0,509.0,10.0,50.0,70.0,120.0,3,11/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
614,Ohio,Central,Major Market,99.0,171.0,341.0,170.0,72.0,47.0,1091.0,140.0,190.0,210.0,400.0,5,01/01/10 00:00:00,Espresso,Caffe Mocha,Regular
614,Ohio,Central,Major Market,140.0,163.0,346.0,162.0,69.0,45.0,1059.0,130.0,180.0,200.0,380.0,5,03/01/11 00:00:00,Espresso,Caffe Mocha,Regular
614,Ohio,Central,Major Market,16.0,72.0,130.0,58.0,56.0,22.0,338.0,40.0,60.0,90.0,150.0,6,01/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
614,Ohio,Central,Major Market,18.0,73.0,132.0,59.0,55.0,22.0,331.0,40.0,60.0,90.0,150.0,6,02/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
614,Ohio,Central,Major Market,12.0,66.0,120.0,54.0,54.0,20.0,404.0,70.0,70.0,100.0,170.0,6,10/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
614,Ohio,Central,Major Market,15.0,64.0,114.0,51.0,49.0,19.0,419.0,30.0,50.0,80.0,130.0,6,07/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
614,Ohio,Central,Major Market,9.0,26.0,44.0,18.0,17.0,5.0,478.0,20.0,10.0,20.0,30.0,8,06/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
614,Ohio,Central,Major Market,17.0,29.0,49.0,20.0,16.0,5.0,464.0,30.0,10.0,30.0,40.0,8,05/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
614,Ohio,Central,Major Market,37.0,44.0,78.0,29.0,19.0,8.0,490.0,30.0,20.0,40.0,60.0,8,12/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
614,Ohio,Central,Major Market,26.0,45.0,75.0,30.0,19.0,8.0,820.0,40.0,20.0,40.0,60.0,9,04/01/10 00:00:00,Herbal Tea,Lemon,Decaf
614,Ohio,Central,Major Market,16.0,34.0,57.0,23.0,18.0,6.0,868.0,40.0,10.0,40.0,50.0,9,07/01/10 00:00:00,Herbal Tea,Lemon,Decaf
614,Ohio,Central,Major Market,30.0,52.0,88.0,36.0,22.0,10.0,862.0,40.0,30.0,50.0,80.0,9,11/01/10 00:00:00,Herbal Tea,Lemon,Decaf
614,Ohio,Central,Major Market,45.0,48.0,90.0,32.0,20.0,8.0,821.0,50.0,20.0,50.0,70.0,9,01/01/11 00:00:00,Herbal Tea,Lemon,Decaf
614,Ohio,Central,Major Market,34.0,43.0,77.0,29.0,20.0,8.0,862.0,40.0,20.0,40.0,60.0,9,09/01/11 00:00:00,Herbal Tea,Lemon,Decaf
614,Ohio,Central,Major Market,62.0,120.0,200.0,80.0,58.0,26.0,640.0,60.0,60.0,110.0,170.0,11,02/01/10 00:00:00,Tea,Darjeeling,Regular
614,Ohio,Central,Major Market,92.0,120.0,213.0,80.0,58.0,26.0,640.0,60.0,60.0,110.0,170.0,11,02/01/11 00:00:00,Tea,Darjeeling,Regular
614,Ohio,Central,Major Market,142.0,172.0,283.0,114.0,64.0,37.0,810.0,100.0,90.0,160.0,250.0,11,08/01/11 00:00:00,Tea,Darjeeling,Regular
614,Ohio,Central,Major Market,129.0,150.0,265.0,99.0,63.0,32.0,798.0,70.0,80.0,130.0,210.0,11,09/01/11 00:00:00,Tea,Darjeeling,Regular
614,Ohio,Central,Major Market,92.0,119.0,210.0,78.0,57.0,25.0,798.0,60.0,60.0,100.0,160.0,11,11/01/11 00:00:00,Tea,Darjeeling,Regular
614,Ohio,Central,Major Market,76.0,127.0,218.0,91.0,51.0,28.0,656.0,80.0,50.0,100.0,150.0,12,10/01/10 00:00:00,Tea,Earl Grey,Regular
617,Massachusetts,East,Major Market,547.0,595.0,649.0,54.0,48.0,17.0,-1006.0,530.0,50.0,560.0,610.0,2,06/01/10 00:00:00,Coffee,Columbian,Regular
617,Massachusetts,East,Major Market,777.0,612.0,658.0,52.0,46.0,17.0,-2033.0,560.0,40.0,590.0,630.0,2,08/01/11 00:00:00,Coffee,Columbian,Regular
617,Massachusetts,East,Major Market,13.0,30.0,50.0,20.0,17.0,5.0,482.0,20.0,20.0,30.0,50.0,13,09/01/10 00:00:00,Tea,Green Tea,Regular
617,Massachusetts,East,Major Market,19.0,30.0,53.0,20.0,17.0,5.0,482.0,20.0,20.0,30.0,50.0,13,09/01/11 00:00:00,Tea,Green Tea,Regular
617,Massachusetts,East,Major Market,-12.0,65.0,117.0,52.0,77.0,47.0,458.0,10.0,40.0,70.0,110.0,5,04/01/10 00:00:00,Espresso,Caffe Mocha,Regular
617,Massachusetts,East,Major Market,-36.0,63.0,141.0,63.0,90.0,57.0,435.0,-10.0,60.0,60.0,120.0,5,01/01/11 00:00:00,Espresso,Caffe Mocha,Regular
617,Massachusetts,East,Major Market,15.0,69.0,124.0,55.0,54.0,20.0,410.0,20.0,40.0,50.0,90.0,9,11/01/10 00:00:00,Herbal Tea,Lemon,Decaf
617,Massachusetts,East,Major Market,29.0,49.0,82.0,33.0,20.0,9.0,870.0,40.0,30.0,50.0,80.0,11,12/01/10 00:00:00,Tea,Darjeeling,Regular
617,Massachusetts,East,Major Market,34.0,43.0,77.0,29.0,20.0,8.0,862.0,30.0,30.0,40.0,70.0,11,09/01/11 00:00:00,Tea,Darjeeling,Regular
617,Massachusetts,East,Major Market,81.0,146.0,291.0,145.0,65.0,40.0,1304.0,100.0,130.0,150.0,280.0,7,07/01/10 00:00:00,Espresso,Regular Espresso,Regular
617,Massachusetts,East,Major Market,156.0,171.0,382.0,170.0,75.0,47.0,1091.0,110.0,160.0,170.0,330.0,7,01/01/11 00:00:00,Espresso,Regular Espresso,Regular
617,Massachusetts,East,Major Market,160.0,182.0,387.0,181.0,74.0,50.0,1283.0,120.0,170.0,180.0,350.0,7,11/01/11 00:00:00,Espresso,Regular Espresso,Regular
618,Illinois,Central,Major Market,222.0,270.0,461.0,195.0,101.0,64.0,956.0,180.0,200.0,280.0,480.0,2,05/01/11 00:00:00,Coffee,Columbian,Regular
618,Illinois,Central,Major Market,122.0,185.0,312.0,127.0,63.0,40.0,671.0,140.0,130.0,190.0,320.0,3,05/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
618,Illinois,Central,Major Market,220.0,336.0,589.0,253.0,116.0,83.0,1686.0,280.0,290.0,400.0,690.0,5,09/01/10 00:00:00,Espresso,Caffe Mocha,Regular
618,Illinois,Central,Major Market,197.0,179.0,322.0,123.0,46.0,34.0,959.0,130.0,110.0,170.0,280.0,8,12/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
618,Illinois,Central,Major Market,106.0,145.0,245.0,100.0,39.0,28.0,822.0,110.0,80.0,130.0,210.0,10,04/01/10 00:00:00,Herbal Tea,Mint,Decaf
618,Illinois,Central,Major Market,137.0,136.0,228.0,94.0,34.0,26.0,562.0,90.0,80.0,120.0,200.0,11,06/01/11 00:00:00,Tea,Darjeeling,Regular
618,Illinois,Central,Major Market,30.0,79.0,131.0,52.0,49.0,17.0,662.0,30.0,40.0,70.0,110.0,12,08/01/10 00:00:00,Tea,Earl Grey,Regular
619,California,West,Major Market,-56.0,3.0,116.0,113.0,59.0,36.0,2758.0,-50.0,130.0,0.0,130.0,1,11/01/10 00:00:00,Coffee,Amaretto,Regular
619,California,West,Major Market,71.0,102.0,181.0,68.0,54.0,22.0,559.0,40.0,40.0,70.0,110.0,13,04/01/11 00:00:00,Tea,Green Tea,Regular
619,California,West,Major Market,153.0,152.0,254.0,104.0,38.0,29.0,871.0,120.0,80.0,140.0,220.0,8,05/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
619,California,West,Major Market,192.0,185.0,309.0,127.0,43.0,35.0,1007.0,150.0,100.0,170.0,270.0,8,07/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
619,California,West,Major Market,94.0,130.0,219.0,89.0,36.0,24.0,777.0,80.0,50.0,90.0,140.0,11,01/01/10 00:00:00,Tea,Darjeeling,Regular
619,California,West,Major Market,155.0,152.0,254.0,104.0,37.0,29.0,952.0,100.0,60.0,110.0,170.0,11,07/01/11 00:00:00,Tea,Darjeeling,Regular
619,California,West,Major Market,53.0,79.0,133.0,54.0,26.0,15.0,601.0,50.0,30.0,60.0,90.0,12,12/01/10 00:00:00,Tea,Earl Grey,Regular
619,California,West,Major Market,211.0,229.0,487.0,228.0,87.0,63.0,1436.0,150.0,210.0,220.0,430.0,4,02/01/11 00:00:00,Espresso,Caffe Latte,Regular
626,California,West,Major Market,-40.0,28.0,141.0,104.0,55.0,33.0,685.0,-20.0,130.0,30.0,160.0,1,02/01/11 00:00:00,Coffee,Amaretto,Regular
626,California,West,Major Market,313.0,474.0,790.0,316.0,161.0,110.0,2580.0,450.0,390.0,590.0,980.0,2,09/01/10 00:00:00,Coffee,Columbian,Regular
626,California,West,Major Market,247.0,390.0,650.0,260.0,143.0,91.0,2548.0,470.0,380.0,580.0,960.0,2,10/01/10 00:00:00,Coffee,Columbian,Regular
626,California,West,Major Market,-137.0,-30.0,166.0,196.0,107.0,64.0,3139.0,-140.0,240.0,-40.0,200.0,3,08/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
626,California,West,Major Market,-188.0,-27.0,156.0,173.0,100.0,57.0,3909.0,-130.0,200.0,-30.0,170.0,3,11/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
626,California,West,Major Market,230.0,349.0,612.0,263.0,119.0,86.0,1433.0,220.0,250.0,330.0,580.0,6,05/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
626,California,West,Major Market,105.0,145.0,245.0,100.0,40.0,28.0,981.0,110.0,80.0,130.0,210.0,8,09/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
626,California,West,Major Market,89.0,124.0,210.0,86.0,35.0,24.0,1003.0,80.0,80.0,110.0,190.0,8,12/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
626,California,West,Major Market,106.0,144.0,243.0,99.0,38.0,27.0,766.0,90.0,60.0,100.0,160.0,11,02/01/10 00:00:00,Tea,Darjeeling,Regular
626,California,West,Major Market,117.0,111.0,199.0,76.0,32.0,21.0,580.0,50.0,30.0,50.0,80.0,12,10/01/11 00:00:00,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,161.0,270.0,465.0,195.0,109.0,64.0,956.0,180.0,200.0,280.0,480.0,2,05/01/10 00:00:00,Coffee,Columbian,Regular
630,Illinois,Central,Major Market,232.0,265.0,486.0,191.0,109.0,63.0,865.0,170.0,200.0,270.0,470.0,2,04/01/11 00:00:00,Coffee,Columbian,Regular
630,Illinois,Central,Major Market,191.0,225.0,412.0,162.0,96.0,53.0,1148.0,140.0,170.0,230.0,400.0,2,09/01/11 00:00:00,Coffee,Columbian,Regular
630,Illinois,Central,Major Market,102.0,158.0,267.0,109.0,56.0,34.0,585.0,120.0,110.0,170.0,280.0,3,03/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
630,Illinois,Central,Major Market,135.0,204.0,345.0,141.0,69.0,45.0,764.0,160.0,140.0,220.0,360.0,3,06/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
630,Illinois,Central,Major Market,150.0,222.0,376.0,154.0,72.0,49.0,817.0,170.0,160.0,230.0,390.0,3,08/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
630,Illinois,Central,Major Market,122.0,185.0,312.0,127.0,63.0,40.0,830.0,130.0,120.0,180.0,300.0,3,12/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
630,Illinois,Central,Major Market,262.0,392.0,687.0,295.0,130.0,97.0,1714.0,340.0,340.0,470.0,810.0,5,08/01/10 00:00:00,Espresso,Caffe Mocha,Regular
630,Illinois,Central,Major Market,357.0,387.0,672.0,291.0,119.0,96.0,1742.0,340.0,330.0,470.0,800.0,5,07/01/11 00:00:00,Espresso,Caffe Mocha,Regular
630,Illinois,Central,Major Market,291.0,304.0,567.0,228.0,108.0,75.0,1691.0,290.0,290.0,390.0,680.0,5,11/01/11 00:00:00,Espresso,Caffe Mocha,Regular
630,Illinois,Central,Major Market,140.0,228.0,456.0,228.0,88.0,63.0,1459.0,180.0,260.0,270.0,530.0,6,01/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
630,Illinois,Central,Major Market,165.0,261.0,521.0,260.0,96.0,72.0,1559.0,210.0,300.0,310.0,610.0,6,05/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
630,Illinois,Central,Major Market,157.0,251.0,501.0,250.0,94.0,70.0,1820.0,240.0,320.0,320.0,640.0,6,12/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
630,Illinois,Central,Major Market,211.0,229.0,487.0,228.0,87.0,63.0,1436.0,180.0,260.0,270.0,530.0,6,02/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
630,Illinois,Central,Major Market,220.0,239.0,509.0,239.0,91.0,66.0,1417.0,200.0,270.0,290.0,560.0,6,03/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
630,Illinois,Central,Major Market,121.0,163.0,276.0,113.0,42.0,31.0,897.0,130.0,90.0,150.0,240.0,8,06/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
630,Illinois,Central,Major Market,132.0,178.0,301.0,123.0,46.0,34.0,941.0,140.0,100.0,160.0,260.0,8,08/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
630,Illinois,Central,Major Market,156.0,144.0,259.0,99.0,39.0,27.0,766.0,110.0,80.0,130.0,210.0,8,02/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
630,Illinois,Central,Major Market,167.0,163.0,274.0,113.0,39.0,31.0,897.0,130.0,90.0,150.0,240.0,8,06/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
630,Illinois,Central,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,623.0,60.0,70.0,90.0,160.0,9,01/01/10 00:00:00,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,70.0,109.0,193.0,84.0,39.0,27.0,603.0,60.0,70.0,90.0,160.0,9,03/01/10 00:00:00,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,67.0,107.0,190.0,83.0,40.0,27.0,574.0,60.0,70.0,90.0,160.0,9,06/01/10 00:00:00,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,43.0,74.0,132.0,58.0,31.0,19.0,548.0,50.0,40.0,70.0,110.0,9,09/01/10 00:00:00,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,27.0,51.0,90.0,39.0,24.0,12.0,541.0,40.0,20.0,40.0,60.0,9,10/01/10 00:00:00,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,104.0,109.0,206.0,84.0,39.0,27.0,603.0,60.0,70.0,90.0,160.0,9,03/01/11 00:00:00,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,84.0,117.0,198.0,81.0,33.0,22.0,984.0,80.0,70.0,110.0,180.0,10,11/01/10 00:00:00,Herbal Tea,Mint,Decaf
630,Illinois,Central,Major Market,88.0,124.0,210.0,86.0,36.0,24.0,1003.0,80.0,80.0,110.0,190.0,10,12/01/10 00:00:00,Herbal Tea,Mint,Decaf
630,Illinois,Central,Major Market,184.0,178.0,298.0,123.0,42.0,34.0,947.0,140.0,100.0,160.0,260.0,10,06/01/11 00:00:00,Herbal Tea,Mint,Decaf
630,Illinois,Central,Major Market,125.0,118.0,212.0,81.0,34.0,22.0,588.0,80.0,60.0,110.0,170.0,11,09/01/11 00:00:00,Tea,Darjeeling,Regular
630,Illinois,Central,Major Market,79.0,79.0,142.0,54.0,26.0,15.0,601.0,50.0,40.0,70.0,110.0,11,12/01/11 00:00:00,Tea,Darjeeling,Regular
630,Illinois,Central,Major Market,59.0,114.0,189.0,75.0,55.0,24.0,549.0,50.0,60.0,100.0,160.0,12,02/01/10 00:00:00,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,49.0,102.0,170.0,68.0,53.0,22.0,559.0,40.0,50.0,90.0,140.0,12,04/01/10 00:00:00,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,59.0,114.0,189.0,75.0,55.0,24.0,659.0,50.0,60.0,90.0,150.0,12,11/01/10 00:00:00,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,47.0,101.0,168.0,67.0,54.0,22.0,677.0,40.0,50.0,80.0,130.0,12,12/01/10 00:00:00,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,61.0,96.0,159.0,64.0,48.0,21.0,593.0,50.0,50.0,90.0,140.0,12,05/01/11 00:00:00,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,59.0,90.0,160.0,60.0,50.0,19.0,656.0,40.0,50.0,80.0,130.0,12,09/01/11 00:00:00,Tea,Earl Grey,Regular
631,New York,East,Major Market,276.0,428.0,712.0,284.0,152.0,99.0,2108.0,280.0,270.0,400.0,670.0,2,04/01/10 00:00:00,Coffee,Columbian,Regular
631,New York,East,Major Market,135.0,136.0,228.0,94.0,35.0,26.0,608.0,120.0,90.0,150.0,240.0,13,07/01/11 00:00:00,Tea,Green Tea,Regular
631,New York,East,Major Market,247.0,378.0,638.0,260.0,131.0,98.0,1558.0,200.0,190.0,300.0,490.0,9,04/01/10 00:00:00,Herbal Tea,Lemon,Decaf
631,New York,East,Major Market,204.0,331.0,576.0,245.0,127.0,93.0,1704.0,140.0,180.0,240.0,420.0,9,11/01/10 00:00:00,Herbal Tea,Lemon,Decaf
631,New York,East,Major Market,459.0,453.0,796.0,294.0,144.0,111.0,1727.0,210.0,220.0,320.0,540.0,9,12/01/11 00:00:00,Herbal Tea,Lemon,Decaf
631,New York,East,Major Market,-252.0,-75.0,175.0,239.0,95.0,74.0,4360.0,-100.0,130.0,-50.0,80.0,10,10/01/11 00:00:00,Herbal Tea,Mint,Decaf
631,New York,East,Major Market,100.0,137.0,232.0,95.0,37.0,26.0,809.0,120.0,100.0,150.0,250.0,11,02/01/10 00:00:00,Tea,Darjeeling,Regular
631,New York,East,Major Market,144.0,191.0,323.0,132.0,47.0,36.0,994.0,170.0,130.0,210.0,340.0,11,08/01/10 00:00:00,Tea,Darjeeling,Regular
631,New York,East,Major Market,95.0,132.0,223.0,91.0,37.0,25.0,777.0,120.0,90.0,150.0,240.0,12,04/01/10 00:00:00,Tea,Earl Grey,Regular
631,New York,East,Major Market,156.0,144.0,259.0,99.0,39.0,27.0,766.0,130.0,100.0,160.0,260.0,12,02/01/11 00:00:00,Tea,Earl Grey,Regular
631,New York,East,Major Market,175.0,262.0,490.0,228.0,87.0,63.0,1459.0,200.0,210.0,270.0,480.0,7,01/01/10 00:00:00,Espresso,Regular Espresso,Regular
631,New York,East,Major Market,318.0,415.0,675.0,260.0,97.0,72.0,1405.0,340.0,240.0,420.0,660.0,7,06/01/10 00:00:00,Espresso,Regular Espresso,Regular
631,New York,East,Major Market,251.0,280.0,541.0,266.0,91.0,74.0,1355.0,190.0,250.0,280.0,530.0,7,07/01/11 00:00:00,Espresso,Regular Espresso,Regular
636,Missouri,Central,Small Market,39.0,105.0,190.0,85.0,66.0,32.0,494.0,40.0,90.0,100.0,190.0,2,01/01/10 00:00:00,Coffee,Columbian,Regular
636,Missouri,Central,Small Market,31.0,93.0,169.0,76.0,62.0,28.0,613.0,40.0,80.0,90.0,170.0,2,07/01/10 00:00:00,Coffee,Columbian,Regular
636,Missouri,Central,Small Market,68.0,90.0,176.0,75.0,44.0,23.0,956.0,60.0,70.0,100.0,170.0,3,02/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
636,Missouri,Central,Small Market,52.0,77.0,151.0,65.0,42.0,20.0,1053.0,70.0,50.0,80.0,130.0,3,10/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
636,Missouri,Central,Small Market,53.0,76.0,148.0,63.0,40.0,19.0,1075.0,40.0,60.0,70.0,130.0,3,12/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
636,Missouri,Central,Small Market,2.0,49.0,88.0,39.0,47.0,14.0,250.0,0.0,30.0,40.0,70.0,13,12/01/10 00:00:00,Tea,Green Tea,Regular
636,Missouri,Central,Small Market,-6.0,42.0,80.0,33.0,46.0,12.0,190.0,0.0,20.0,40.0,60.0,13,03/01/11 00:00:00,Tea,Green Tea,Regular
636,Missouri,Central,Small Market,41.0,65.0,109.0,44.0,24.0,12.0,844.0,50.0,50.0,70.0,120.0,5,05/01/10 00:00:00,Espresso,Caffe Mocha,Regular
636,Missouri,Central,Small Market,57.0,65.0,108.0,44.0,22.0,12.0,844.0,50.0,50.0,70.0,120.0,5,05/01/11 00:00:00,Espresso,Caffe Mocha,Regular
636,Missouri,Central,Small Market,40.0,49.0,82.0,34.0,19.0,9.0,890.0,40.0,30.0,60.0,90.0,5,08/01/11 00:00:00,Espresso,Caffe Mocha,Regular
636,Missouri,Central,Small Market,56.0,61.0,110.0,42.0,23.0,11.0,771.0,60.0,40.0,80.0,120.0,6,02/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
636,Missouri,Central,Small Market,43.0,53.0,88.0,36.0,20.0,10.0,828.0,40.0,40.0,60.0,100.0,6,06/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
